,anime_id,title,title_english,genre
5601,9393,T.P. Sakura: Time Paladin Sakura,,"Action, Magic"
5602,9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na,,"Adventure, Kids"
5603,9396,Mitsudomoe Special,,"Slice of Life, Comedy, School"
5604,9403,Shin Mashin Eiyuuden Wataru Majinzan,,"Action, Adventure, Fantasy, Comedy, Mecha, Sci-Fi"
5605,9409,D-1 Devastator,,"Mecha, Sci-Fi"
5606,9421,SMAnime,,"Action, Seinen"
5607,9423,Koko ni Iru,,Slice of Life
5608,9424,Seupideuwang Beongae,Wings of Dragon,"Action, Game, School, Shounen, Sports"
5609,9433,A-jang.com,,Fantasy
5610,9434,Fighting of Ecstasy,,Hentai
5611,9435,Ane Jiru 2 The Animation: Shirakawa Sanshimai ni Omakase,,Hentai
5612,9438,Rainbow Sentai Robin,,"Action, Adventure, Sci-Fi"
5613,9441,Yume-iro Pâtissière SP Professional,,"Slice of Life, Shoujo"
5614,9442,Bust to Bust: Chichi wa Chichi ni,,Hentai
5615,9445,Gunparade Orchestra OVA,,Mecha
5616,9465,Break Blade 4: Sanka no Chi,Broken Blade 4,"Action, Fantasy, Mecha, Military, Shounen"
5617,9467,Kanojo ga Mimai ni Konai Wake,,"Drama, Hentai"
5618,9471,Baka to Test to Shoukanjuu: Matsuri,Baka & Test - Summon the Beasts OVA,"Comedy, School, Super Power"
5619,9479,Coppelion,Coppelion,"Action, Sci-Fi, Seinen"
5620,9486,Ikusa Otome Valkyrie Specials,,Hentai
5621,9487,Hitou Meguri Kakure Yu,,Hentai
5622,9488,Cencoroll 2,,"Action, Sci-Fi"
5623,9491,Katsugeki Shoujo Tanteidan,,"Action, Comedy, School"
5624,9493,Dororon Enma-kun Meeramera,Ghastly Prince Enma Burning Up,"Action, Comedy, Parody, Super Power, Demons, Supernatural, Magic, Ecchi"
5625,9494,Soukyuu no Fafner: Arcadian Memory,Fafner of the Blue Sky: Arcadian Memory,"Action, Military, Sci-Fi, Drama, Mecha"
5626,9495,Inochi no Chikyuu: Dioxin no Natsu,The Summer of Dioxin,Drama
5627,9499,Dokushin Apartment Dokudamisou,,"Ecchi, Comedy"
5628,9501,Greek Roman Sinhwa: Olympus Guardian (Movie),,"Adventure, Fantasy, Historical"
5629,9502,Egao no Hana,,"Music, Kids"
5630,9503,Hokenshitsu de Aimashou,,Hentai
5631,9504,Sakura no Mori,,Hentai
5632,9506,Prism Magical: Prism Generations!,,"Comedy, Ecchi, Magic"
5633,9507,Binetsu: Yakusoku no Toki,,Hentai
5634,9509,Yami no Purple Eye,Purple Eyes in the Dark,"Psychological, Supernatural, Music, Horror, Mystery, Shoujo"
5635,9510,Mitsudomoe Zouryouchuu!,,"Slice of Life, Comedy, School"
5636,9513,Beelzebub,Beelzebub,"Action, Comedy, Demons, Supernatural, School, Shounen"
5637,9515,Highschool of the Dead: Drifters of the Dead,,"Ecchi, Comedy, Supernatural"
5638,9518,Ichigo Ichie: Kimi no Kotoba,,"Slice of Life, Comedy, School"
5639,9519,Medaka no Gakkou,,Comedy
5640,9520,Zero Tester,,"Action, Sci-Fi, Adventure, Mecha"
5641,9521,Tie Shan Gongzhu,,"Action, Adventure, Fantasy"
5642,9523,Minori Scramble!,,Comedy
5643,9525,Junod,,"Drama, Historical"
5644,9526,Wolf Guy,,"Action, Military, Sci-Fi"
5645,9528,Transformers Superlink Special,,"Sci-Fi, Adventure, Kids, Mecha, Shounen"
5646,9531,Tezuka Osamu Monogatari: Boku wa Son Gokuu,,Adventure
5647,9535,Gongitsune,,Adventure
5648,9539,Cardfight!! Vanguard,Cardfight!! Vanguard,"Action, Adventure, Demons, Game, Shounen"
5649,9544,Biohazard: Damnation,,"Action, Sci-Fi, Horror"
5650,9545,Elf Hime Nina,,"Fantasy, Hentai, Supernatural"
5651,9547,Alps no Shoujo Heidi (1979),The Story of Heidi,"Drama, Historical, Slice of Life"
5652,9548,Alps no Shoujo Heidi: Alm no Yama-hen,,"Slice of Life, Historical, Drama"
5653,9549,Alps no Shoujo Heidi: Heidi to Clara-hen,,"Slice of Life, Historical, Drama"
5654,9558,Changjiang Qi Hao Ai Diqiu,CJ7: The Cartoon,Kids
5655,9561,Shokupan Mimi,,Comedy
5656,9563,Hidamari Sketch x ☆☆☆ Specials,,"Slice of Life, Comedy, School, Seinen"
5657,9566,Umi kara no Shisha,,"Action, Mecha, Super Power, Sci-Fi"
5658,9568,Peace Maker Kurogane Special,Peace Maker Kurogane: Festival of Gion,"Action, Comedy, Samurai, Historical, Drama, Shounen"
5659,9575,Nodoka Mori no Doubutsu Daisakusen,Peter of Placid Forest,Fantasy
5660,9581,MM! Specials,MM! Hidden Camera Shorts,"Comedy, Ecchi, School"
5661,9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,,"Harem, Comedy, Romance, Ecchi"
5662,9588,Kyouiku Shidou The Animation,,Hentai
5663,9591,Code Geass: Hangyaku no Lelouch R2 Flash Specials,Code Geass: Lelouch of the Rebellion R2 Extra Flash - Baba Theater Redux,Parody
5664,9595,Amanatsu,,Sci-Fi
5665,9598,Haiyoru! Nyaruani: Remember My Love(craft-sensei),Haiyoru! Nyaruani: Remember My Mr. Lovecraft,"Comedy, Sci-Fi"
5666,9599,Miyazaki Maya Daizukan,,Hentai
5667,9600,G-Taste (2010),G-Best,"Ecchi, Yuri"
5668,9608,Yuri Seijin Naoko-san,,"Comedy, Shoujo Ai"
5669,9611,Aa! Megami-sama! (2011),,"Comedy, Magic, Romance, Seinen, Supernatural"
5670,9613,Big X,,"Action, Historical, Sci-Fi, Shounen"
5671,9617,K-On! Movie,K-ON! The Movie,"Music, Slice of Life, Comedy"
5672,9618,Asobi ni Iku yo!: Asobi ni Oide,Cat Planet Cuties: Come Drop By,"Comedy, Ecchi, Harem, Romance, Sci-Fi"
5673,9624,30-sai no Hoken Taiiku,A Thirty-Year Old&#039;s Health and Physical Education,"Ecchi, Parody, Romance, Seinen"
5674,9627,Kakko Kawaii Sengen!,,Comedy
5675,9629,Cyborg 009: The Reopening,,"Action, Adventure, Mecha, Sci-Fi, Shounen"
5676,9630,Mini Sengoku Basara Two: Tsukiyo no Katakura-kun,,"Comedy, Historical"
5677,9638,Ore wa Kanojo wo Shinjiteru!,,Hentai
5678,9645,Be-Bop Highschool,,"Comedy, School, Seinen"
5679,9646,Goddamn,,"Action, Cars, Seinen, Sports"
5680,9650,Dream C Club Pure Songs Clips,,Music
5681,9656,Kimi ni Todoke 2nd Season,Kimi ni Todoke: From Me To You 2,"Slice of Life, Drama, Romance, School, Shoujo"
5682,9662,Timing,,"Psychological, Horror"
5683,9667,Super Speed,,Music
5684,9673,Ura Tegamibachi,Letter Bee Reverse Specials,Comedy
5685,9675,Kami nomi zo Shiru Sekai: Flag 0,The World God Only Knows: Flag 0,"Comedy, Shounen, Supernatural"
5686,9689,Agukaru,Agriculture Angel BARAKI,"Magic, Supernatural, Slice of Life"
5687,9690,Densetsu no Yuusha no Densetsu: Iris Report,The Legend of the Legendary Heroes: Iris Report,"Action, Adventure, Fantasy, Magic, Shounen"
5688,9691,Kyomu Senshi Miroku,,"Action, Sci-Fi, Historical, Demons, Supernatural, Samurai, Fantasy"
5689,9693,Moshidora,,"Drama, Sports"
5690,9706,Canaan: Minorikawa Report 201X Shanghai,Canaan: Minorikawa Report Year 201X Shanghai,"Action, Seinen"
5691,9708,Mobile Suit Gundam ZZ: Gundam Frag.,,"Action, Mecha, Military, Sci-Fi"
5692,9712,Maria†Holic Alive,Maria†Holic Alive,"Comedy, Parody, School, Shoujo Ai"
5693,9716,Rurouni Kenshin: Review Special,,"Action, Comedy, Samurai, Shounen"
5694,9718,Gitai Saimin,,Hentai
5695,9721,Aisai Nikki,,Hentai
5696,9723,Hakuouki Hekketsuroku Episode 0,,"Action, Harem, Historical, Supernatural, Drama, Samurai, Vampire, Josei"
5697,9724,Break Blade 5: Shisen no Hate,Broken Blade 5,"Action, Mecha, Military, Shounen"
5698,9731,Nurarihyon no Mago Recaps,,"Action, Supernatural, Demons, Shounen"
5699,9732,Full Moon Party,,Music
5700,9733,The TV Show,,Music
5701,9734,K-On!!: Keikaku!,,"Comedy, School, Music, Slice of Life"
5702,9735,Gintama: Shinyaku Benizakura-hen,,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen"
5703,9736,Astarotte no Omocha!,Astarotte&#039;s Toy,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen"
5704,9737,Appleseed XIII,,"Action, Mecha, Military, Police, Sci-Fi"
5705,9741,Nana to Kaoru,,"Comedy, Ecchi, Romance, Seinen"
5706,9744,Issho ni Training Ofuro: Bathtime with Hinako & Hiyoko,,"Ecchi, Sports"
5707,9745,Sengoku Basara Movie: The Last Party,Sengoku Basara - Samurai Kings: The Movie,"Action, Historical, Martial Arts, Samurai, Super Power"
5708,9748,Kaze wo Nuke!,,Sports
5709,9750,Itsuka Tenma no Kuro Usagi,A Dark Rabbit has Seven Lives,"Comedy, Supernatural, Romance, Ecchi, Vampire"
5710,9751,Strike Witches Movie,Strike Witches The Movie,"Action, Military, Sci-Fi, Magic"
5711,9754,Kuragehime: Eiyuu Retsuden☆,Princess Jellyfish Specials,"Slice of Life, Comedy, Josei"
5712,9756,Mahou Shoujo Madoka★Magica,Puella Magi Madoka Magica,"Drama, Magic, Psychological, Thriller"
5713,9759,Future GPX Cyber Formula Graffiti,,"Action, Sci-Fi, Sports"
5714,9760,Hoshi wo Ou Kodomo,Children Who Chase Lost Voices,"Adventure, Romance, Fantasy"
5715,9761,Finder Series,You&#039;re My Love Prize,"Action, Drama, Yaoi"
5716,9768,Shima Shima Tora no Shimajirou,,"Adventure, Comedy, Fantasy, Kids, Magic"
5717,9770,Hello Kitty no Stump Village,Hello Kitty: Stump Village,"Fantasy, Kids"
5718,9773,Lady Lady!! (1988),,"Drama, Shoujo"
5719,9774,Morita-san wa Mukuchi,,"Comedy, School, Slice of Life"
5720,9776,A-Channel,A-Channel,"Comedy, School, Seinen, Slice of Life"
5721,9777,Umacha,,Slice of Life
5722,9778,Toriko Hime: Hakudaku Mamire no Reijou,,Hentai
5723,9782,Norageki!,Five Numbers!,"Mystery, Sci-Fi, Space"
5724,9785,Detective Conan: Conan vs. Kid - Shark & Jewel,,"Adventure, Comedy, Kids, Mystery, Police, Shounen"
5725,9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,,"Adventure, Comedy, Mystery, Police, Shounen"
5726,9789,Nezumi Monogatari: George to Gerald no Bouken,,"Adventure, Kids"
5727,9790,Sora no Otoshimono: Tokeijikake no Angeloid,Heaven&#039;s Lost Property the Movie: The Angeloid of Clockwork,"Comedy, Drama, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural"
5728,9792,Licca-chan Fushigi na Fushigi na Yunia Monogatari,,"Adventure, Kids"
5729,9793,Senjou no Valkyria 3: Tagatame no Juusou,,"Action, Military, Fantasy"
5730,9794,Tono to Issho 1.5,,"Comedy, Historical, Parody, Samurai, Seinen"
5731,9795,Atashin&#039;chi Movie,,"Comedy, Super Power"
5732,9796,Atashin&#039;chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou,,"Comedy, Super Power"
5733,9797,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu Specials,,"Action, Comedy"
5734,9798,Pandane to Tamago-hime,Mr. Dough and the Egg Princess,"Adventure, Fantasy"
5735,9799,Shin-Men,,"Action, Comedy, Super Power, Seinen"
5736,9801,Hustle!! Tokitama-kun,Tokitama Hustle,Dementia
5737,9806,Qin Shi Ming Yue: Bai Bu Fei Jian,Qin&#039;s Moon: Hundred Steps Flying Sword,"Action, Historical, Martial Arts, Fantasy"
5738,9810,Nyani ga Nyandaa Nyandaa Kamen,,"Comedy, Kids"
5739,9822,Xiang Qi Wang,Xiangqi Master,Game
5740,9824,Jigokudou Reikai Tsuushin,,"Fantasy, Horror"
5741,9826,Okubyou na Venus,,Music
5742,9829,Yonimo Osoroshii Nihon Mukashibanashi,The Truth of Japanese Fairy Tales,"Dementia, Horror, Psychological"
5743,9834,Level E,Level E,"Sci-Fi, Comedy, Shounen"
5744,9837,Emblem Take 2,,"Action, Drama, Seinen"
5745,9839,Detective Conan: Black History 2,,"Adventure, Mystery, Comedy, Police, Shounen"
5746,9846,Attraction,,Mystery
5747,9849,Akina to Onsen de H Shiyo!,,Hentai
5748,9850,Koguma no Koro-chan,"Korochan, the Little Bear",Kids
5749,9851,O-parts: Oman,,"Action, Mecha, Comedy, Hentai"
5750,9855,Shujii no Inbou,,Hentai
5751,9857,Bakusou Kyoudai Let&#039;s & Go Special,,"Adventure, Cars, Shounen, Sports"
5752,9858,Bakusou Kyoudai Let&#039;s & Go!! WGP Bousou Mini Yonku Daitsuiseki,,"Adventure, Cars, Shounen, Sports"
5753,9861,Anime Tenchou Movie,,"Action, Parody"
5754,9862,Hana no Mahoutsukai Mary Bell: Phoenix no Kagi,,"Adventure, Magic, Fantasy, Shoujo"
5755,9863,SKET Dance,SKET Dance,"Comedy, School, Shounen"
5756,9865,Hetalia Axis Powers Fan Disc,Hetalia Axis Powers Fan Disc,"Comedy, Historical, Parody"
5757,9866,Oshin,,"Historical, Drama"
5758,9874,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,,"Magic, Vampire, Fantasy"
5759,9875,Anime Tenchou x Touhou Project,,"Fantasy, Magic"
5760,9878,Licca-chan to Yamaneko Hoshi no Tabi,,"Adventure, Fantasy, Kids, Magic"
5761,9880,Esper Mami: Hoshizora no Dancing Doll,,"Fantasy, Shounen"
5762,9882,High School Mystery: Gakuen Nanafushigi,,"Horror, Mystery"
5763,9883,Osomatsu-kun (1988),Osomatsu-kun (1988),Comedy
5764,9884,Osomatsu-kun,,Comedy
5765,9887,Momoko,,"Hentai, Romance"
5766,9888,Shinryaku! Ika Musume Specials,Squid Girl Specials,Comedy
5767,9890,Major: Message,,"Comedy, Drama, Sports"
5768,9893,Suite Precure♪,,"Action, Fantasy, Magic, Shoujo"
5769,9895,The Bathroom,,"Comedy, Dementia"
5770,9900,Hamster Club,,Kids
5771,9904,Inyouchuu Etsu,,"Hentai, Demons, Supernatural, Magic, Romance, Fantasy"
5772,9905,Captain (TV),,"Sports, Shounen"
5773,9907,Bokura no Live Kimi to no Life,,Music
5774,9910,Shokichi Monogatari,,"Kids, Music"
5775,9911,Houkago no Pleiades,Wish Upon the Pleiades,Magic
5776,9916,Samurai Giants,,Sports
5777,9917,Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,Pokemon the Movie: White - Victini and Zekrom,"Adventure, Comedy, Drama, Fantasy, Kids"
5778,9919,Ao no Exorcist,Blue Exorcist,"Action, Demons, Fantasy, Shounen, Supernatural"
5779,9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,We Without Wings – Under the Innocent Sky,"Comedy, Drama, Ecchi, Harem, Romance"
5780,9924,Shukufuku no Campanella: La Campanella Della Benedizione,,"Comedy, Ecchi, Fantasy"
5781,9925,Amagami SS: Tachibana Miya-hen - Imouto,Amagami SS: Little Sister,School
5782,9926,Sekaiichi Hatsukoi,Sekai Ichi Hatsukoi - World&#039;s Greatest First Love,"Comedy, Drama, Romance, Shounen Ai"
5783,9930,Snow Halation,,Music
5784,9931,Happy Birthday: Inochi Kagayaku Toki,Re-Birthday,"Drama, Kids, Slice of Life"
5785,9934,Nekogami Yaoyorozu,The Everyday Tales of a Cat God,"Slice of Life, Comedy, Supernatural, Seinen"
5786,9935,Chocolat no Mahou,The Magic of Chocolate,"Drama, Magic, Shoujo, Supernatural"
5787,9936,Maken-Ki!,,"Action, Ecchi, Harem, Martial Arts, School, Super Power"
5788,9938,Ikoku Meiro no Croisée The Animation,Croisée in a Foreign Labyrinth The Animation,"Slice of Life, Historical, Seinen"
5789,9939,Kunoichi Sakuya,,Hentai
5790,9940,Mai no Mahou to Katei no Hi,,"Drama, Magic"
5791,9941,Tiger & Bunny,Tiger & Bunny,"Action, Mystery, Comedy, Super Power"
5792,9943,Ore-sama Kingdom,,"Romance, Shoujo"
5793,9944,Hime Gal♥Paradise,,Shoujo
5794,9947,Lan Mao,Blue Cat,"Adventure, Comedy"
5795,9951,Jiu Se Lu,,Supernatural
5796,9952,Wei Qi Shao Nian,Chess Player,"Game, Historical"
5797,9957,Hoshizora no Violin,,"Historical, Slice of Life"
5798,9958,Hayate no Gotoku! Heaven Is a Place on Earth,Hayate the Combat Butler! Movie,"Harem, Comedy, Parody, Shounen"
5799,9959,Raiyantsuuri no Uta,,"Drama, Historical"
5800,9963,Detective Conan Movie 15: Quarter of Silence,,"Adventure, Comedy, Mystery, Police, Shounen"
5801,9967,W: Wish Omake,,"Harem, School, Seinen"
5802,9968,Wana: Hakudaku Mamire no Houkago,,Hentai
5803,9969,Gintama&#039;,Gintama Season 2,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen"
5804,9970,Floating Material,,Hentai
5805,9972,Document Taiyou no Kiba Dagram,,"Drama, Mecha, Military, Sci-Fi, Shounen"
5806,9976,Wakaranai Buta,In a Pig&#039;s Eye,Drama
5807,9978,Kyouryuu Tankentai Born Free,,"Action, Sci-Fi"
5808,9979,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,,"Action, Fantasy, Magic, Shoujo"
5809,9981,Phi Brain: Kami no Puzzle,Phi-Brain ~ Puzzle of God,"Action, Game, Mystery, Shounen"
5810,9982,Fairy Tail OVA,,"Comedy, Magic, Ecchi, Fantasy, Shounen"
5811,9988,Otome wa Boku ni Koishiteru: Futari no Elder The Animation,,"Drama, Romance, School"
5812,9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,anohana: The Flower We Saw That Day,"Slice of Life, Supernatural, Drama"
5813,9990,Midori-ko,Midori-ko,"Dementia, Drama"
5814,9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,Bremen 4,"Kids, Adventure"
5815,9993,Samuraider: Nazo no Tenkousei,,"Action, Drama, Samurai"
5816,9996,Hyouge Mono,,"Historical, Samurai, Seinen"
5817,9999,One Piece 3D: Mugiwara Chase,,"Action, Adventure, Comedy, Fantasy, Shounen"
5818,10003,Kago Shintarou Anime Sakuhin Shuu,,"Comedy, Dementia, Horror, Seinen"
5819,10005,Tetsujin 28-gou: Hakuchuu no Zangetsu,,"Action, Adventure, Mecha, Sci-Fi"
5820,10012,Carnival Phantasm,,"Comedy, Parody, Supernatural"
5821,10013,Shouwa Monogatari (Movie),,"Drama, Historical"
5822,10014,Shouwa Monogatari,,"Drama, Historical"
5823,10015,Yu☆Gi☆Oh! Zexal,Yu-Gi-Oh! Zexal,"Action, Fantasy, Game, Shounen"
5824,10016,Kizuna Ichigeki,,"Martial Arts, Comedy"
5825,10017,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,,"Sci-Fi, Adventure, Super Power, Martial Arts, Fantasy, Shounen"
5826,10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,OreImo Specials,"Slice of Life, Comedy"
5827,10029,Coquelicot-zaka kara,From Up on Poppy Hill,"Historical, Romance, School, Shoujo"
5828,10030,Bakuman. 2nd Season,Bakuman.,"Comedy, Drama, Romance, Shounen"
5829,10033,Toriko,Toriko,"Action, Adventure, Comedy, Fantasy, Shounen"
5830,10036,Boku no Chikyuu wo Mamotte: Kiniro no Toki Nasarete,Please Save My Earth: The Passing of the Golden Age,"Drama, Music, Romance, Sci-Fi, Shoujo"
5831,10043,Sailor Fuku Shinryou Tsumaka,,Hentai
5832,10048,Fuyu no Semi Special,,"Action, Military, Historical, Drama, Samurai, Yaoi"
5833,10049,Nurarihyon no Mago: Sennen Makyou,Nura: Rise of the Yokai Clan - Demon Capital,"Action, Demons, Shounen, Supernatural"
5834,10050,Macross F Music Clip Shuu: Nyankuri,,Music
5835,10055,Black Jack: Heian Sento,Black Jack: Capital Transfer To Heian,Shounen
5836,10067,Angel Beats!: Another Epilogue,,"Supernatural, Drama, School"
5837,10073,Seikon no Qwaser II,The Qwaser of Stigmata II,"Action, Super Power, Supernatural, Ecchi, Seinen"
5838,10074,Toriko 3D: Kaimaku Gourmet Adventure!!,,"Action, Adventure, Comedy, Shounen"
5839,10075,Naruto x UT,,"Action, Comedy, Super Power, Martial Arts, Shounen"
5840,10076,Kämpfer für die Liebe,Kämpfer für die Liebe,"Action, Comedy, Ecchi, Shoujo Ai, Super Power"
5841,10077,Sango no Umi to Ouji,The Prince and the Coral Sea,Fantasy
5842,10079,Hoshizora e Kakaru Hashi,A Bridge to the Starry Skies,"Comedy, Ecchi, Harem, Romance, School"
5843,10080,Kami nomi zo Shiru Sekai II,The World God Only Knows II,"Comedy, Harem, Romance, Shounen, Supernatural"
5844,10083,Shiki Specials,Shiki Specials,"Horror, Mystery, Supernatural, Vampire"
5845,10087,Fate/Zero,Fate/Zero,"Action, Supernatural, Magic, Fantasy"
5846,10090,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,Ghost in the Shell: Stand Alone Complex: Solid State Society 3D,"Police, Mecha, Military, Mystery, Sci-Fi, Seinen"
5847,10092,Break Blade 6: Doukoku no Toride,Broken Blade 6,"Action, Mecha, Military, Shounen"
5848,10098,Kobato.: Hajimete no Kobato.,,"Fantasy, Comedy, Drama"
5849,10101,Shoujo Senki Brain Jacker,,"Hentai, Supernatural"
5850,10104,Loups=Garous Picture Drama,,"Mystery, Sci-Fi"
5851,10105,Bavi Stock,,"Action, Sci-Fi, Adventure, Fantasy"
5852,10106,Sweet Home: H na Oneesan wa Suki Desu ka?,,"Harem, Hentai"
5853,10108,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,Oreimo Animated Commentary,Comedy
5854,10109,Softenni,Softenni! the Animation,"Comedy, Sports, Ecchi, School"
5855,10110,Mayo Chiki!,Mayo Chiki!,"Harem, Comedy, Romance, Ecchi, School"
5856,10112,Alexandros no Ketsudan,Alexander&#039;s Decision,Historical
5857,10114,Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan,,"Comedy, Shounen"
5858,10115,Friends: Mononoke Shima no Naki,Friends: Naki of Monster Island,"Kids, Fantasy, Comedy"
5859,10116,Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,,"Comedy, Seinen"
5860,10118,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,,"Adventure, Drama, Sci-Fi"
5861,10119,Seitokai Yakuindomo OVA,,"Comedy, School, Shounen, Slice of Life"
5862,10122,Kowarekake no Orgel Special,,"Sci-Fi, Slice of Life, Drama, Seinen"
5863,10132,Jin Sheng Yuan,,Music
5864,10139,21 Seiki Manga Hajimete Monogatari,,"Adventure, Comedy, Kids, Sci-Fi"
5865,10152,Kimi ni Todoke 2nd Season: Kataomoi,Kimi ni Todoke - From Me To You Season 2 – A Crush,"Romance, Shoujo"
5866,10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,Magical Girl Lyrical Nanoha: The Movie 2nd A&#039;s,"Action, Comedy, Super Power, Drama, Magic"
5867,10155,Dog Days,,"Action, Adventure, Fantasy, Magic"
5868,10156,Sacred Seven,Sacred Seven,"Action, Sci-Fi, Super Power, School"
5869,10161,No.6,No. 6,"Action, Sci-Fi, Mystery, Drama"
5870,10162,Usagi Drop,Bunny Drop,"Josei, Slice of Life"
5871,10163,C: The Money of Soul and Possibility Control,[C] CONTROL - The Money and Soul of Possibility,"Action, Mystery, Super Power, Thriller"
5872,10165,Nichijou,Nichijou - My Ordinary Life,"Slice of Life, Comedy, School"
5873,10172,Freezing Specials,,"Action, Comedy, Ecchi"
5874,10177,DD Hokuto no Ken,DD Fist of the North Star,"Parody, Seinen"
5875,10178,Otona Joshi no Anime Time,,"Slice of Life, Drama, Romance, Josei"
5876,10180,Otome Youkai Zakuro Picture Drama,,"Romance, Supernatural, Demons, Historical, Seinen"
5877,10187,HenSemi (TV),,"Comedy, Ecchi, Seinen"
5878,10189,Hunter x Hunter Pilot,,"Action, Adventure, Shounen, Super Power"
5879,10191,Katte ni Kaizou,,"Comedy, Parody, School, Sci-Fi, Shounen"
5880,10194,Badaui Jeonseol Jangbogo,The Legend of Blue,"Action, Adventure, Comedy, Mystery"
5881,10196,Baby Princess 3D Paradise 0 [Love],,"Ecchi, Harem, Seinen"
5882,10197,Nyanpire The Animation,,"Comedy, Supernatural, Vampire"
5883,10199,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,,"Action, Kids, Adventure, Fantasy, Magic, Super Power, Shoujo"
5884,10201,Senkou no Night Raid Picture Drama,,"Action, Historical, Super Power"
5885,10202,Kamen Rider Den-O: Imagin Anime 3,,"Action, Adventure, Comedy, Kids, Super Power"
5886,10207,Lily to Kaeru to (Otouto),"Lily, Frogs, and Little Brother.","Adventure, Comedy, Supernatural"
5887,10209,Kore wa Zombie Desu ka? OVA,Is This a Zombie? OVA,"Action, Harem, Comedy, Supernatural, Magic, Ecchi"
5888,10213,Maji de Watashi ni Koi Shinasai!,Majikoi: Oh! Samurai Girls,"Harem, Comedy, Super Power, Romance, Ecchi, Martial Arts, School"
